5151	43,5281,6084,270,5276,2174,167,4406,4492,153
7644	7578,474,8215,9895,2111,10054,7966,7948,2037,9917
189	97,325,5151,5739,5102,4482,545,223,40,4981
373	572,5131,5739,5393,5005,232,334,307,517,289
4288	6586,4306,4082,2471,5993,3771,9351,1591,2844,3708
194	278,165,5010,189,44,8,6084,617,720,5466
7789	7912,1845,2508,8294,7873,4538,8064,7652,4519,8081
6340	76,1402,7340,3936,4337,6240,6439,7061,3652,3951
4294	6202,952,6798,6269,6340,3231,3961,6192,1458,6408
8391	1252,1977,2362,2816,8839,8493,882,2555,1848,8987
2248	6154,5993,9244,3673,2646,6299,5957,1859,3821,1783
9932	4160,649,298,468,5013,5626,5705,5130,4482,5276
2251	3559,1230,1373,6837,3950,3961,3935,6177,5957,3782
7202	1258,3271,1962,9286,3083,2505,2439,6742,9271,8885
4985	5459,7674,148,158,340,559,4659,4961,674,4414
209	544,4596,685,665,5450,5283,5755,5296,154,4910
4306	4208,3961,1485,6240,6366,3893,76,6269,7371,5807
4131	4215,3800,6098,4721,1931,6383,6091,1866,734,1996
6357	1286,3121,2248,6804,3990,6835,3494,4145,3708,4243
2262	191,6084,431,7734,123,4993,806,544,342,5622
8407	2816,3498,2885,4098,3260,2876,9165,3143,6058,1956
6363	4239,6586,3555,4206,4288,3961,2646,6770,6027,6304
8413	3169,3237,9286,1147,1870,8654,3397,8677,8370,8610
6366	2251,1373,3555,6282,4223,1975,6953,6098,6439,5927
4319	3940,3800,6397,3649,5939,5947,5507,3614,2251,4145
8062	1739,7727,7513,556,8194,7699,8129,985,1897,1084
6370	3997,6989,6277,1485,6313,6990,6098,6894,5893,4103
4323	4145,1783,1540,6850,2270,3899,1808,9188,6025,6053
1062	4100,7948,2008,2051,1156,7454,7529,989,1780,1327
4326	6282,6598,7340,3216,9628,4717,3548,4337,3278,9696
232	3693,5698,300,5538,127,4495,6525,517,4418,5201
4476	4114,3698,6586,3739,6627,6215,4110,3533,6529,3609
235	1492,1923,7555,6353,7745,1388,2183,8294,7863,8117
237	2262,91,2292,5617,298,834,7674,2280,2231,5038
8430	1575,5980,1821,9793,2916,890,5976,7098,7150,8925
8431	2921,7118,9440,1953,9689,2881,3157,3018,8788,1821
4336	6880,4006,6255,4255,4721,9244,4103,6043,1458,76
3112	1321,8559,2408,8730,1120,1562,3287,2832,9286,2899
4340	6282,2730,5993,6043,2646,2251,3785,5939,3927,2335
4341	6406,3936,2207,3655,2730,5507,3785,4228,6804,4194
8	4600,366,4859,5542,5124,396,4495,5705,153,5336
6185	2145,7543,2064,2076,7886,7969,1531,7758,1110,7468
4345	4294,3609,3961,1139,1380,3874,1601,6491,1557,6154
2298	4690,5623,4489,5314,4948,2191,270,5715,5072,784
6395	6720,3874,6478,6021,1841,3742,1072,4306,2217,6304
252	580,726,5674,4841,10017,4406,127,456,366,586
6397	6429,6357,4721,3581,6439,3444,3940,6240,3950,6478
6398	1485,4142,7504,3444,4422,6085,3808,1783,3771,3326
6400	7421,1713,4243,1231,6268,3788,1370,7061,6773,3997
8449	3302,9106,2439,8673,2766,9687,5371,3383,3112,1763
258	5013,5232,40,4837,84,307,4993,5214,1410,617
8235	8055,8214,5426,7719,8033,7772,1388,5441,5024,8129
6405	2207,6010,3990,1808,6990,6400,1028,9244,1319,3744
6406	6529,6798,6268,3725,6850,3935,3278,7061,6429,1330
263	7614,1023,1919,6333,1388,1170,1617,9917,6206,8036
6408	5985,4078,1231,6318,3609,3788,3562,6154,3752,6586
6411	44,4659,8,586,5466,186,5626,5005,4600,192
2434	2778,9301,2749,1977,2582,8730,1848,2789,2465,2573
270	5715,5264,646,4818,2423,5281,5783,699,366,6008
3555	1370,1458,6091,4461,6043,4223,4340,1713,1975,3740
6417	6158,2474,4319,6313,3874,7504,1046,6118,1362,6970
8397	2582,1870,2515,3224,9106,8732,3445,3526,2832,8851
6419	6027,6177,6449,6158,1144,4084,3961,6140,1943,3824
5166	5783,97,343,731,4683,5336,359,5226,121,5466
6422	6366,4228,9351,6445,1540,4345,3961,4336,6471,3785
4375	4422,6395,6340,6140,4878,230,6586,6798,6027,3535
280	60,816,4968,223,186,340,5283,4406,468,4268
6426	5939,3746,6370,3990,6397,3730,6587,3189,5807,1051
6429	6065,4717,6357,3494,6370,5896,3444,1931,6455,3792
2335	4425,6383,4227,6088,3609,3891,6617,6299,3744,6990
289	6008,559,722,717,84,4988,2231,60,468,5755
4830	325,5450,7300,4418,5249,5777,280,5639,402,617
2342	1426,1918,8214,1531,7468,7830,7821,8129,7991,2013
6439	893,3573,6894,3730,6357,6990,1230,6011,3655,6094
1851	189,4904,825,5330,2200,5568,191,5249,176,7297
298	177,5739,6525,569,133,5205,4507,5662,7300,4910
300	831,354,191,121,544,40,836,60,517,5739
8493	2582,1206,8969,2832,3419,2782,1525,8624,1120,3169
6446	4319,6395,3788,3771,9784,6370,1783,1481,6804,1975
4579	10054,7738,4848,5024,4349,4036,4669,8083,6922,7821
8496	976,1086,2362,7098,8799,3038,9165,2470,3526,2718
6449	5880,2993,4145,6529,3935,6231,3562,4213,1557,6871
307	5206,617,4409,4659,4492,270,5181,5201,836,530
2356	6586,5957,1783,3874,952,6088,5985,6304,4142,1841
734	1028,6282,952,3630,6397,347,1783,3746,1230,3767
4406	4961,2176,3693,618,5534,5802,471,1410,4845,439
6455	3542,1943,5883,3098,734,6529,6313,4222,4215,6600
4409	5249,554,4690,5039,334,471,2292,743,5166,563
2362	8493,3260,8566,1251,8370,2612,2588,2916,8344,9050
4411	6449,383,3899,3545,2207,4223,3742,3974,1373,1713
2364	2707,3498,3157,3112,2876,8686,907,7111,1961,416
318	5038,753,4634,5232,5101,258,743,4507,2231,4453
3693	146,5124,5617,10017,586,109,4845,2262,82,5715
2368	8917,9249,2629,1258,2856,8868,1884,1668,8981,6058
7930	1084,1010,8194,979,7602,1083,7510,2802,9917,2021
322	419,6685,5639,253,5617,743,4841,5283,5013,5026
2943	97,359,720,5296,559,9,223,26,5698,845
325	5642,760,323,258,2423,5072,5117,5039,5739,5201
6470	3594,4326,5935,3573,3219,3634,3326,6075,6011,5939
6471	4340,2186,4227,6174,6445,7071,6408,3819,6202,2471
6473	6617,3752,3377,1975,5896,1139,4717,5889,2471,6837
2378	2434,1575,7099,8449,2860,8799,2837,3029,9445,452
1325	1882,31,7540,2149,1327,7948,5107,7432,2008,1857
6478	5893,4092,8728,6446,6529,3882,4878,4721,4319,7071
397	109,621,4268,4859,831,258,8,5087,5201,685
7529	990,7789,7555,2107,8215,2802,1857,7855,1987,989
2386	6804,4323,3444,6400,6357,3581,3655,4306,3725,1636
4436	4401,3871,5443,191,5158,4993,784,194,4482,237
6558	3555,3698,7039,6255,5767,6850,3739,7421,4476,4425
343	4799,5330,1608,5087,643,40,4830,670,554,5317
6491	5939,3785,3278,4337,3782,6439,4375,3655,1816,2186
58	87,2423,7734,5304,5350,153,5124,6525,2262,6554
2399	882,9143,8827,9790,2825,3133,2378,9749,1956,2586
4349	7969,1447,6725,7897,7668,1831,7560,2076,1367,4560
354	1,834,5703,2174,5698,7734,253,246,4948,5283
1083	8214,479,8045,7812,1742,7745,8081,1152,8228,1327
4453	43,326,4985,674,9,5401,1851,396,5283,91
359	84,5739,148,4910,5124,10104,4961,743,4830,5249
2408	8431,1074,1562,2439,2526,2364,9471,8496,2462,7225
8553	972,8407,2868,2707,5980,2837,1520,9687,9647,7202
362	7454,7584,1327,2342,8214,7873,1421,2017,2027,1682
363	4848,2418,4072,5107,1687,1447,1882,1752,948,1653
1366	971,2111,7747,2079,899,7578,1923,3293,8021,7821
4461	4306,6835,3742,6299,76,6025,3690,1458,6075,4223
366	760,388,167,4683,5072,825,6960,580,816,5481
8559	2967,976,2782,2794,1042,3932,8981,3169,3279,2633
8562	6058,2868,2849,7177,9301,2968,3778,1524,3083,6767
3134	3512,2916,8397,9471,2505,3224,3402,1524,7184,3083
8566	5371,1763,2766,3399,7099,972,1962,1375,1961,1776
2423	1851,760,127,4418,5783,4981,4683,5072,133,5671
4473	280,5802,4968,58,621,5626,5488,586,103,5443
2426	1304,1570,10043,5426,3763,2076,9917,7950,1023,989
2111	10043,1531,330,800,1152,8212,5425,7468,5107,7969
8572	8815,2515,2937,2808,2690,3018,907,8969,8629,1793
6525	237,5600,6084,4993,649,91,5260,6411,4549,402
383	3804,6268,3652,893,1231,3900,2772,4239,5930,1330
6529	3549,6408,1816,4411,4306,4239,3860,9628,4319,4721
8578	1146,889,2399,3237,7202,2707,7214,2586,8827,9497
388	26,5705,396,186,44,617,5674,836,5226,6008
390	103,471,359,388,4683,5671,4845,4500,4818,127
2439	9689,1642,2586,4106,9301,2937,9249,5980,9793,1429
4489	359,194,6647,4859,84,559,510,5568,471,5131
5264	670,4495,860,4837,2423,252,646,10104,621,373
8587	9271,976,3526,3383,8686,1910,8431,3112,2113,8407
396	322,3576,5671,5039,5459,4924,5450,4418,617,1851
8589	2794,2495,4106,8362,9787,2885,1148,3279,8562,1848
4495	5542,278,4859,5201,4993,209,246,4414,342,192
402	1410,334,4690,5723,5588,4910,1,4818,541,189
8595	8629,7111,2565,2555,3476,9015,3778,9165,8610,7301
4500	4436,5703,746,149,4418,377,5538,5039,5201,2200
2457	1120,1321,1524,1278,1054,2462,3273,9605,3271,9937
6554	4473,4492,280,4859,742,2423,359,834,366,5293
4507	91,834,6525,6554,2298,5459,4845,22,149,4904
5398	1421,7432,7815,7575,4445,1367,4560,8215,2020,7652
2462	3185,8732,3312,2671,1838,8587,9839,9749,9271,882
416	1642,2478,2945,2690,3397,9976,2550,7225,3399,8764
2465	9583,1642,8946,2545,8391,2682,8373,8572,9203,8987
8610	1349,9790,7106,8624,1120,1136,8799,8449,3476,3380
4515	6318,2977,6395,1591,7340,3935,6804,6304,3098,5807
2470	1668,9033,976,2573,3331,2789,9249,9271,9203,2690
2471	6098,4078,3899,3874,6990,2977,3598,3542,3997,6383
424	5181,87,127,318,468,4500,4659,5038,5783,5600
2474	3961,1943,2251,4215,6370,4206,4118,8728,7340,6422
1095	4375,893,3673,3746,7504,6586,2248,3482,6600,3657
2802	7950,7780,1325,1367,5152,6333,8055,7494,1023,1156
2478	1961,3287,1136,2399,3243,8925,3419,2536,7214,1375
431	26,6685,5802,4993,4414,3576,646,22,4924,2322
8624	5371,1146,9286,3331,2478,1593,9687,2866,8680,1206
2481	3323,3083,2682,9749,8624,1086,2465,1270,9050,3018
1012	1189,8179,7543,7960,1366,7948,8103,7730,1809,8214
1992	1687,7578,7828,7719,7948,4280,6333,7468,4036,7960
8629	3380,9714,9068,1504,2590,1307,3526,974,2542,2832
5131	4841,2262,4160,359,258,5130,5055,6411,6062,5260
439	2203,4690,5317,753,232,124,1410,4600,563,5038
1780	6251,1570,10043,1809,5425,2086,1742,7980,971,1316
6586	3535,1808,1140,3154,6798,6953,4411,6154,1975,3821
6587	4006,6674,3881,5880,3997,3535,6255,4208,3598,6400
2495	3312,8981,2368,2470,2776,8391,2612,9445,3351,1252
448	1769,7513,1105,7817,1197,2508,8139,7988,7539,1682
2498	8610,9271,1525,1524,3273,6058,2682,3932,2727,1043
452	9702,1244,1307,2439,3273,4106,2565,2582,2921,3287
4549	4968,4482,5376,5674,334,726,5488,4659,4473,6960
2502	9714,8969,1252,4106,3087,8578,3273,3348,2816,2886
6600	6835,1424,4341,76,3935,6400,6304,7061,3614,1330
2505	2778,8572,2462,8807,3193,9169,9493,9687,1223,3348
2508	1021,8198,1010,8036,524,7950,2183,448,4519,954
5538	4723,586,760,5653,5124,26,2191,253,471,322
8654	1331,8764,8969,8340,3400,1147,8732,8925,9301,3112
2512	3169,7214,1148,2505,6767,1952,1321,1512,1064,2498
5880	3690,1373,3746,6408,3326,4239,1859,5935,6598,5872
2515	3778,3380,2544,1321,3351,2498,9301,2881,8946,3360
468	5101,318,4534,2174,5005,743,26,5249,1,4924
471	2943,26,5124,5653,649,670,6960,5201,618,580
6617	3800,4227,918,3927,6318,9188,3690,3535,9628,3771
474	1082,5152,1325,1262,7789,7940,7897,8179,6206,7539
1786	6336,1189,524,7708,997,5425,7672,7725,7661,7652
2526	1870,8466,6742,1763,1953,2368,1642,1086,8493,9314
479	1084,7873,5149,6333,7863,8215,235,448,7940,899
2529	2718,9106,1321,2868,7202,8413,8610,2550,2782,2881
6627	3744,3533,1713,3746,6398,4340,3882,4336,6970,4092
8677	9647,1258,2718,1206,3083,2967,8629,3080,7106,9445
4582	5623,554,4845,572,580,4489,4900,2231,4799,674
1105	8158,7778,1923,7672,7880,7541,7465,474,330,7479
8680	3271,3087,2462,8413,3380,1953,8730,1838,8732,2937
6567	3533,76,5990,5767,6098,6395,6053,6192,4345,1931
1367	1324,7950,8129,1325,7602,8021,8117,7772,2086,1653
6637	2248,6370,1931,3641,3562,1716,4319,4721,2993,6397
8686	8885,1977,1136,3043,3410,8673,972,7111,9445,1206
2544	2945,2565,8807,3271,2702,1977,1086,2876,3296,8391
2545	2995,9545,1251,1812,2515,8730,3029,9143,1504,3932
498	7725,7727,7560,8300,1082,7602,8115,10090,1105,1657
4596	1,4900,198,6411,5568,6525,43,5100,5413,5124
2550	1730,3932,8559,3037,1504,8680,3419,2776,8413,8407
6647	631,4268,10124,562,4981,5283,388,4900,275,5249
2552	3273,976,1177,9615,8610,2934,2718,3042,3419,3526
2553	7177,1959,3287,1884,1584,2828,1252,2542,3498,1074
2555	3402,8466,2897,2553,3068,8825,8496,8317,2718,2776
510	562,124,834,307,5026,4659,427,674,253,4904
9301	3445,9106,1278,9250,8654,1146,2481,8572,8589,3302
2562	2868,4106,2727,8788,1375,2828,1074,882,9012,3273
427	2226,5350,26,784,5568,2280,6525,7674,177,816
2565	9568,8680,8716,1524,2515,2364,1357,2718,2612,1064
8710	9714,1349,7225,8496,1763,8562,2434,8566,1642,7213
5889	1546,3730,1888,6529,4078,6021,6478,4222,2207,7071
87	5087,149,806,7300,4436,5623,359,167,9,4453
8716	2553,452,9389,3273,9687,9493,907,2399,7115,9568
2573	9654,974,1321,1177,9445,3133,8496,2868,2478,1757
563	5622,5232,4160,5534,4900,5788,5802,127,4981,5401
6674	3649,3641,893,6798,3935,6473,4336,6269,3785,6871
6574	7421,1713,1319,5985,6990,5947,4319,6600,6215,6340
2582	1977,2897,1848,8370,8768,2886,1838,2478,1512,3412
8728	6277,3800,2186,6154,3739,4103,6397,1330,3821,3154
1004	2020,7980,7747,4445,5024,5152,10043,8045,7780,1693
2586	3038,2515,2502,2856,2913,2691,9214,3243,2816,9440
8815	1375,7184,8595,1524,8868,8946,1429,9271,2439,2498
2588	2761,9249,9497,1103,8839,3134,8815,1584,8595,8768
6685	167,836,5005,834,5623,165,5087,9932,5013,258
2590	8839,2555,2565,1357,8397,1913,1086,8562,8946,9789
1797	2086,6353,1739,8117,7541,4579,990,1987,2064,7950
544	4988,4507,307,91,84,471,298,3983,813,5038
6576	1231,4288,2646,3863,9696,1051,4326,2248,3784,6473
8283	1919,2183,1304,5149,4538,899,7985,4349,7437,7454
4519	8266,7575,1238,1919,5426,479,8036,1017,2013,948
5542	4818,5249,1608,237,2262,5600,4792,5130,280,471
10043	7991,1496,948,1809,4560,1657,2111,1919,1012,7560
554	5534,2200,4988,253,334,5010,123,538,124,322
5350	360,2298,5214,5538,722,5622,5703,813,97,5617
556	2508,1447,5398,1690,971,1780,1325,2051,4389,2064
7602	989,1797,2008,1447,1551,2802,990,2342,1802,7738
2606	3023,1146,1349,1357,2536,2967,3402,1525,3412,3133
559	111,5802,439,699,4160,153,6647,5249,4409,6084
7944	1752,1742,2342,8283,1327,7432,7821,2095,1617,1197
562	26,5276,4482,743,10124,5538,209,323,586,678
4659	559,572,743,194,5450,325,5723,2292,6525,5671
2612	1593,8413,2582,3399,8851,452,3080,7213,2702,2465
2825	2776,2749,8885,9711,2512,2399,3476,1043,1103,1417
569	834,4818,191,396,5087,2262,4418,424,777,5600
7543	8266,8273,1366,1158,1316,2079,1570,2086,7880,1421
8764	7111,2856,8946,3086,7179,2512,7177,8430,1884,9144
4669	2137,8228,7776,1366,3293,4445,7760,6609,1845,4280
4445	800,7863,1451,7950,7960,1724,1687,10153,2064,8198
8768	2761,1953,9143,8391,8624,3029,9169,9654,1838,6742
580	784,9932,127,3871,5674,148,2302,5264,4492,424
2629	1524,3380,1270,3018,2825,9471,7179,2495,3237,416
2145	8233,1496,1367,7778,6206,7659,7873,7730,7540,6609
2633	3351,3476,2498,2462,3133,9214,907,9787,8677,8654
586	5028,6647,4818,300,5276,4453,5260,5459,354,322
4683	753,775,5232,816,278,468,5488,4837,5013,44
8780	8825,8981,9789,1297,8730,3445,3271,976,9440,1331
1929	1653,1353,7667,10011,1451,1034,8300,5682,8158,4349
4690	2226,58,323,5092,665,4904,334,855,5010,2203
8788	1525,2544,7099,1848,3498,9314,2885,2555,9271,2565
227	103,60,4549,813,4409,5131,4760,5413,5092,4482
6742	2778,2526,3312,3157,1321,2439,2937,1177,2505,2913
4538	985,1797,4519,8217,903,2183,8139,1657,6333,7812
8799	8407,2916,9376,3402,9214,7150,7118,6742,2690,1821
784	5304,5201,5617,3871,6062,9886,252,813,146,2423
8807	3133,1512,9169,3323,2816,3243,8431,2885,9711,8764
617	58,4683,5488,191,4414,5623,563,419,3869,4690
618	4690,586,517,158,397,5642,5013,4683,5626,2292
4717	5968,76,6417,6970,6021,4326,4145,3098,3951,5896
2671	2434,8730,9583,2629,7213,1642,9976,2682,1593,3360
4721	3231,7071,3812,7340,3216,4336,7310,4227,6989,2356
6770	6231,4223,5816,230,3641,4336,2270,4239,3936,3444
4723	5802,860,397,4981,5010,5,58,5534,121,123
8477	6091,3767,6382,6637,6439,2335,1546,6445,7071,3752
6773	7071,6215,6558,3533,6576,76,3891,6299,4878,6471
631	167,834,97,4659,5723,617,58,2423,5481,586
8825	9711,8917,3397,2606,2937,3271,3237,3080,1953,2718
2682	2606,9702,1575,8496,1054,1399,1136,2761,9749,9711
8827	1252,2612,2498,8413,2897,8969,3023,9203,9545,1042
2837	9214,2682,4098,1776,2545,1074,1562,2113,8629,2727
2690	8595,3932,3526,1679,3043,3139,1959,9376,1594,7202
2691	2968,2766,7214,3380,9141,1793,9214,8730,2481,1399
646	7297,5281,439,165,572,343,4830,366,6411,377
8839	8595,3512,9389,8825,3323,935,8673,1148,8680,2782
7614	1023,7602,4445,8010,3073,474,1189,2017,1742,8217
649	189,5226,665,5788,60,5748,743,5260,2174,7734
1931	7071,1975,4336,6363,1362,3545,4118,6617,4078,4243
2702	3498,8430,2727,2612,3778,1504,8344,2408,7177,9648
7897	6185,1976,1877,1687,1617,1171,1531,6389,7437,1919
7960	1786,2079,8139,7672,6353,7884,4349,1653,1929,985
1531	2149,6251,1012,2147,6336,8043,2013,448,4560,7780
8851	3143,8716,4106,1258,2434,7202,3445,7225,2825,1086
6804	4294,4422,6240,6382,5957,6720,3739,1481,4118,4194
127	5296,192,4406,722,397,4596,678,5653,4845,2174
665	4453,562,538,726,258,253,4904,5653,5623,177
22	5488,5698,5755,7297,545,4818,5564,4401,165,439
